Date,Room Id,is_sold,Market Segment,Rate,LOS,Booking Date,DBA
2024-09-16,128,0,,0.0,0,,
2024-09-16,129,1,Online TA,154.0,4,2024-09-16,49.0
2024-09-16,130,1,Group,84.0,4,2024-09-15,72.0
2024-09-17,101,1,Offline TA/TO,120.0,2,2024-09-17,14.0
2024-09-17,102,1,Retail,50.0,3,2024-09-15,6.0
2024-09-17,103,1,Offline TA/TO,68.0,2,2024-09-17,24.0
2024-09-17,104,1,Offline TA/TO,101.0,3,2024-09-16,45.0
2024-09-17,105,1,Retail,159.0,5,2024-09-16,52.0
2024-09-17,106,1,Transient,126.0,5,2024-09-15,-1.0
2024-09-17,107,1,Transient,92.0,5,2024-09-17,24.0
2024-09-17,108,1,Online TA,148.0,1,2024-09-17,7.0
2024-09-17,109,1,Group,69.0,2,2024-09-16,7.0
2024-09-17,110,1,Offline TA/TO,59.0,5,2024-09-17,59.0
2024-09-17,111,1,Corporate,58.0,5,2024-09-16,28.0
2024-09-17,112,1,Offline TA/TO,35.0,1,2024-09-17,58.0
2024-09-17,113,0,,0.0,0,,
2024-09-17,114,1,Transient,103.0,4,2024-09-14,19.0
2024-09-17,115,1,Retail,93.0,3,2024-09-16,15.0
2024-09-17,116,1,Retail,168.0,5,2024-09-17,46.0
2024-09-17,117,1,Transient,104.0,5,2024-09-17,4.0
2024-09-17,118,1,Group,81.0,4,2024-09-15,9.0
2024-09-17,119,1,Transient,122.0,3,2024-09-16,49.0
2024-09-17,120,1,Retail,155.0,4,2024-09-16,89.0
2024-09-17,121,1,Offline TA/TO,104.0,5,2024-09-15,11.0
2024-09-17,122,0,,0.0,0,,
2024-09-17,123,1,Group,77.0,3,2024-09-16,73.0
2024-09-17,124,0,,0.0,0,,
2024-09-17,125,1,Corporate,42.0,4,2024-09-15,55.0
2024-09-17,126,0,,0.0,0,,
2024-09-17,127,1,Corporate,33.0,1,2024-09-17,55.0
2024-09-17,128,1,Transient,96.0,4,2024-09-17,4.0
2024-09-17,129,1,Online TA,154.0,4,2024-09-16,48.0
2024-09-17,130,1,Group,84.0,4,2024-09-15,71.0
2024-09-18,101,1,Offline TA/TO,120.0,2,2024-09-17,13.0
2024-09-18,102,1,Transient,54.0,4,2024-09-18,42.0
2024-09-18,103,1,Offline TA/TO,68.0,2,2024-09-17,23.0
2024-09-18,104,1,Offline TA/TO,101.0,3,2024-09-16,44.0
2024-09-18,105,1,Retail,159.0,5,2024-09-16,51.0
2024-09-18,106,1,Transient,126.0,5,2024-09-15,-2.0
2024-09-18,107,1,Transient,92.0,5,2024-09-17,23.0
2024-09-18,108,0,,0.0,0,,
2024-09-18,109,0,,0.0,0,,
2024-09-18,110,1,Offline TA/TO,59.0,5,2024-09-17,58.0
2024-09-18,111,1,Corporate,58.0,5,2024-09-16,27.0
2024-09-18,112,1,Online TA,142.0,2,2024-09-18,48.0
2024-09-18,113,0,,0.0,0,,
2024-09-18,114,1,Offline TA/TO,88.0,2,2024-09-18,40.0
2024-09-18,115,1,Retail,93.0,3,2024-09-16,14.0
2024-09-18,116,1,Retail,168.0,5,2024-09-17,45.0
2024-09-18,117,1,Transient,104.0,5,2024-09-17,3.0
2024-09-18,118,1,Group,81.0,4,2024-09-15,8.0
2024-09-18,119,1,Transient,122.0,3,2024-09-16,48.0
2024-09-18,120,1,Retail,155.0,4,2024-09-16,88.0
2024-09-18,121,1,Offline TA/TO,104.0,5,2024-09-15,10.0
2024-09-18,122,0,,0.0,0,,
2024-09-18,123,1,Group,77.0,3,2024-09-16,72.0
2024-09-18,124,1,Offline TA/TO,82.0,5,2024-09-18,75.0
2024-09-18,125,1,Corporate,42.0,4,2024-09-15,54.0
2024-09-18,126,1,Group,107.0,2,2024-09-18,72.0
2024-09-18,127,1,Offline TA/TO,145.0,2,2024-09-18,72.0
2024-09-18,128,1,Transient,96.0,4,2024-09-17,3.0
2024-09-18,129,1,Online TA,154.0,4,2024-09-16,47.0
2024-09-18,130,1,Group,84.0,4,2024-09-15,70.0
2024-09-19,101,0,,0.0,0,,
2024-09-19,102,1,Transient,54.0,4,2024-09-18,41.0
2024-09-19,103,1,Transient,161.0,4,2024-09-19,36.0
2024-09-19,104,0,,0.0,0,,
2024-09-19,105,1,Retail,159.0,5,2024-09-16,50.0
2024-09-19,106,1,Transient,126.0,5,2024-09-15,-3.0
2024-09-19,107,1,Transient,92.0,5,2024-09-17,22.0
2024-09-19,108,0,,0.0,0,,
2024-09-19,109,0,,0.0,0,,
2024-09-19,110,1,Offline TA/TO,59.0,5,2024-09-17,57.0
2024-09-19,111,1,Corporate,58.0,5,2024-09-16,26.0
2024-09-19,112,1,Online TA,142.0,2,2024-09-18,47.0
2024-09-19,113,1,Online TA,74.0,5,2024-09-19,1.0
2024-09-19,114,1,Offline TA/TO,88.0,2,2024-09-18,39.0
2024-09-19,115,0,,0.0,0,,
2024-09-19,116,1,Retail,168.0,5,2024-09-17,44.0
2024-09-19,117,1,Transient,104.0,5,2024-09-17,2.0
2024-09-19,118,0,,0.0,0,,
2024-09-19,119,1,Corporate,67.0,4,2024-09-19,71.0
2024-09-19,120,1,Retail,155.0,4,2024-09-16,87.0
2024-09-19,121,1,Offline TA/TO,104.0,5,2024-09-15,9.0
2024-09-19,122,0,,0.0,0,,
2024-09-19,123,0,,0.0,0,,
2024-09-19,124,1,Offline TA/TO,82.0,5,2024-09-18,74.0
2024-09-19,125,0,,0.0,0,,
2024-09-19,126,1,Group,107.0,2,2024-09-18,71.0
2024-09-19,127,1,Offline TA/TO,145.0,2,2024-09-18,71.0
2024-09-19,128,1,Transient,96.0,4,2024-09-17,2.0
2024-09-19,129,1,Online TA,154.0,4,2024-09-16,46.0
2024-09-19,130,1,Transient,146.0,1,2024-09-19,46.0
2024-09-20,101,0,,0.0,0,,
2024-09-20,102,1,Transient,54.0,4,2024-09-18,40.0
2024-09-20,103,1,Transient,161.0,4,2024-09-19,35.0
2024-09-20,104,0,,0.0,0,,
2024-09-20,105,1,Retail,159.0,5,2024-09-16,49.0
2024-09-20,106,0,,0.0,0,,
2024-09-20,107,1,Transient,92.0,5,2024-09-17,21.0
2024-09-20,108,0,,0.0,0,,
2024-09-20,109,1,Corporate,52.0,4,2024-09-20,11.0
2024-09-20,110,1,Offline TA/TO,59.0,5,2024-09-17,56.0
2024-09-20,111,1,Corporate,58.0,5,2024-09-16,25.0
2024-09-20,112,0,,0.0,0,,
2024-09-20,113,1,Online TA,74.0,5,2024-09-19,0.0
2024-09-20,114,0,,0.0,0,,
2024-09-20,115,1,Online TA,66.0,3,2024-09-20,20.0
2024-09-20,116,1,Retail,168.0,5,2024-09-17,43.0
2024-09-20,117,1,Transient,104.0,5,2024-09-17,1.0
2024-09-20,118,1,Transient,90.0,2,2024-09-20,8.0
2024-09-20,119,1,Corporate,67.0,4,2024-09-19,70.0
2024-09-20,120,1,Online TA,177.0,2,2024-09-20,5.0
2024-09-20,121,0,,0.0,0,,
2024-09-20,122,0,,0.0,0,,
2024-09-20,123,1,Transient,109.0,2,2024-09-20,10.0
2024-09-20,124,1,Offline TA/TO,82.0,5,2024-09-18,73.0
2024-09-20,125,1,Online TA,172.0,4,2024-09-20,39.0
2024-09-20,126,0,,0.0,0,,
2024-09-20,127,1,Corporate,103.0,1,2024-09-20,84.0
2024-09-20,128,1,Transient,96.0,4,2024-09-17,1.0
2024-09-20,129,1,Online TA,74.0,3,2024-09-20,77.0
2024-09-20,130,1,Retail,127.0,1,2024-09-20,85.0
2024-09-21,101,1,Group,85.0,5,2024-09-21,86.0
2024-09-21,102,1,Transient,54.0,4,2024-09-18,39.0
2024-09-21,103,1,Transient,161.0,4,2024-09-19,34.0
2024-09-21,104,1,Group,59.0,4,2024-09-21,88.0
2024-09-21,105,1,Corporate,77.0,5,2024-09-21,9.0
2024-09-21,106,0,,0.0,0,,
2024-09-21,107,1,Transient,92.0,5,2024-09-17,20.0
2024-09-21,108,1,Transient,79.0,5,2024-09-21,39.0
2024-09-21,109,1,Corporate,52.0,4,2024-09-20,10.0
2024-09-21,110,1,Offline TA/TO,59.0,5,2024-09-17,55.0
2024-09-21,111,0,,0.0,0,,
2024-09-21,112,0,,0.0,0,,
2024-09-21,113,1,Online TA,74.0,5,2024-09-19,-1.0
2024-09-21,114,0,,0.0,0,,
2024-09-21,115,1,Online TA,66.0,3,2024-09-20,19.0
2024-09-21,116,1,Retail,168.0,5,2024-09-17,42.0
2024-09-21,117,1,Transient,104.0,5,2024-09-17,0.0
2024-09-21,118,1,Transient,90.0,2,2024-09-20,7.0
2024-09-21,119,1,Corporate,67.0,4,2024-09-19,69.0
2024-09-21,120,1,Online TA,177.0,2,2024-09-20,4.0
2024-09-21,121,1,Offline TA/TO,124.0,4,2024-09-21,72.0
2024-09-21,122,0,,0.0,0,,
2024-09-21,123,1,Transient,109.0,2,2024-09-20,9.0
2024-09-21,124,1,Offline TA/TO,82.0,5,2024-09-18,72.0
2024-09-21,125,1,Online TA,172.0,4,2024-09-20,38.0
2024-09-21,126,1,Group,30.0,5,2024-09-21,41.0
2024-09-21,127,0,,0.0,0,,
2024-09-21,128,0,,0.0,0,,
2024-09-21,129,1,Online TA,74.0,3,2024-09-20,76.0
2024-09-21,130,1,Corporate,128.0,4,2024-09-21,50.0
2024-09-22,101,1,Group,85.0,5,2024-09-21,85.0
2024-09-22,102,1,Online TA,144.0,4,2024-09-22,0.0
2024-09-22,103,1,Transient,161.0,4,2024-09-19,33.0
2024-09-22,104,1,Group,59.0,4,2024-09-21,87.0
2024-09-22,105,1,Corporate,77.0,5,2024-09-21,8.0
2024-09-22,106,1,Offline TA/TO,48.0,3,2024-09-22,1.0
2024-09-22,107,1,Transient,98.0,3,2024-09-22,24.0
2024-09-22,108,1,Transient,79.0,5,2024-09-21,38.0
2024-09-22,109,1,Corporate,52.0,4,2024-09-20,9.0
2024-09-22,110,0,,0.0,0,,
2024-09-22,111,0,,0.0,0,,
2024-09-22,112,0,,0.0,0,,
2024-09-22,113,1,Online TA,74.0,5,2024-09-19,-2.0
2024-09-22,114,0,,0.0,0,,
2024-09-22,115,1,Online TA,66.0,3,2024-09-20,18.0
2024-09-22,116,1,Offline TA/TO,44.0,2,2024-09-22,84.0
2024-09-22,117,1,Retail,128.0,2,2024-09-22,80.0
2024-09-22,118,1,Online TA,41.0,1,2024-09-22,89.0
2024-09-22,119,1,Corporate,67.0,4,2024-09-19,68.0
2024-09-22,120,0,,0.0,0,,
2024-09-22,121,1,Offline TA/TO,124.0,4,2024-09-21,71.0
2024-09-22,122,1,Online TA,41.0,5,2024-09-22,59.0
2024-09-22,123,0,,0.0,0,,
2024-09-22,124,1,Offline TA/TO,82.0,5,2024-09-18,71.0
2024-09-22,125,1,Online TA,172.0,4,2024-09-20,37.0
2024-09-22,126,1,Group,30.0,5,2024-09-21,40.0
2024-09-22,127,0,,0.0,0,,
2024-09-22,128,0,,0.0,0,,
2024-09-22,129,1,Online TA,74.0,3,2024-09-20,75.0
2024-09-22,130,1,Corporate,128.0,4,2024-09-21,49.0
2024-09-23,101,1,Group,85.0,5,2024-09-21,84.0
2024-09-23,102,1,Online TA,144.0,4,2024-09-22,-1.0
2024-09-23,103,1,Online TA,87.0,4,2024-09-23,0.0
2024-09-23,104,1,Group,59.0,4,2024-09-21,86.0
2024-09-23,105,1,Corporate,77.0,5,2024-09-21,7.0
2024-09-23,106,1,Offline TA/TO,48.0,3,2024-09-22,0.0
2024-09-23,107,1,Transient,98.0,3,2024-09-22,23.0
2024-09-23,108,1,Transient,79.0,5,2024-09-21,37.0
2024-09-23,109,1,Corporate,52.0,4,2024-09-20,8.0
2024-09-23,110,1,Retail,178.0,2,2024-09-23,53.0
2024-09-23,111,1,Retail,125.0,4,2024-09-23,67.0
2024-09-23,112,0,,0.0,0,,
2024-09-23,113,1,Online TA,74.0,5,2024-09-19,-3.0
2024-09-23,114,0,,0.0,0,,
2024-09-23,115,1,Group,122.0,1,2024-09-23,18.0
2024-09-23,116,1,Offline TA/TO,44.0,2,2024-09-22,83.0
2024-09-23,117,1,Retail,128.0,2,2024-09-22,79.0
2024-09-23,118,1,Corporate,99.0,3,2024-09-23,64.0
2024-09-23,119,1,Corporate,56.0,3,2024-09-23,27.0
2024-09-23,120,1,Offline TA/TO,95.0,5,2024-09-23,53.0
2024-09-23,121,1,Offline TA/TO,124.0,4,2024-09-21,70.0
2024-09-23,122,1,Online TA,41.0,5,2024-09-22,58.0
2024-09-23,123,1,Retail,136.0,4,2024-09-23,7.0
2024-09-23,124,0,,0.0,0,,
2024-09-23,125,1,Online TA,172.0,4,2024-09-20,36.0
2024-09-23,126,1,Group,30.0,5,2024-09-21,39.0
2024-09-23,127,0,,0.0,0,,
2024-09-23,128,1,Online TA,121.0,2,2024-09-23,13.0
2024-09-23,129,0,,0.0,0,,
2024-09-23,130,1,Corporate,128.0,4,2024-09-21,48.0
2024-09-24,101,1,Group,85.0,5,2024-09-21,83.0
2024-09-24,102,1,Online TA,144.0,4,2024-09-22,-2.0
2024-09-24,103,1,Online TA,87.0,4,2024-09-23,-1.0
2024-09-24,104,1,Group,59.0,4,2024-09-21,85.0
2024-09-24,105,1,Corporate,77.0,5,2024-09-21,6.0
2024-09-24,106,1,Offline TA/TO,48.0,3,2024-09-22,-1.0
2024-09-24,107,1,Transient,98.0,3,2024-09-22,22.0
2024-09-24,108,1,Transient,79.0,5,2024-09-21,36.0
2024-09-24,109,1,Retail,195.0,1,2024-09-24,6.0
2024-09-24,110,1,Retail,178.0,2,2024-09-23,52.0
2024-09-24,111,1,Retail,125.0,4,2024-09-23,66.0
2024-09-24,112,1,Offline TA/TO,54.0,4,2024-09-24,47.0
2024-09-24,113,0,,0.0,0,,
2024-09-24,114,0,,0.0,0,,
2024-09-24,115,0,,0.0,0,,
2024-09-24,116,1,Transient,106.0,4,2024-09-24,0.0
2024-09-24,117,1,Transient,66.0,3,2024-09-24,72.0
2024-09-24,118,1,Corporate,99.0,3,2024-09-23,63.0
2024-09-24,119,1,Corporate,56.0,3,2024-09-23,26.0
2024-09-24,120,1,Offline TA/TO,95.0,5,2024-09-23,52.0
2024-09-24,121,1,Offline TA/TO,124.0,4,2024-09-21,69.0
2024-09-24,122,1,Online TA,41.0,5,2024-09-22,57.0
2024-09-24,123,1,Retail,136.0,4,2024-09-23,6.0
2024-09-24,124,1,Offline TA/TO,52.0,5,2024-09-24,81.0
2024-09-24,125,1,Retail,121.0,4,2024-09-24,15.0
2024-09-24,126,1,Group,30.0,5,2024-09-21,38.0
2024-09-24,127,0,,0.0,0,,
2024-09-24,128,1,Online TA,121.0,2,2024-09-23,12.0
2024-09-24,129,0,,0.0,0,,
2024-09-24,130,1,Corporate,128.0,4,2024-09-21,47.0
2024-09-25,101,1,Group,85.0,5,2024-09-21,82.0
2024-09-25,102,1,Online TA,144.0,4,2024-09-22,-3.0
2024-09-25,103,1,Online TA,87.0,4,2024-09-23,-2.0
2024-09-25,104,1,Corporate,112.0,3,2024-09-25,15.0
2024-09-25,105,1,Corporate,77.0,5,2024-09-21,5.0
2024-09-25,106,0,,0.0,0,,
2024-09-25,107,1,Offline TA/TO,98.0,5,2024-09-25,70.0
2024-09-25,108,1,Transient,79.0,5,2024-09-21,35.0
2024-09-25,109,0,,0.0,0,,
2024-09-25,110,0,,0.0,0,,
2024-09-25,111,1,Retail,125.0,4,2024-09-23,65.0
2024-09-25,112,1,Offline TA/TO,54.0,4,2024-09-24,46.0
2024-09-25,113,0,,0.0,0,,
2024-09-25,114,1,Online TA,80.0,2,2024-09-25,27.0
2024-09-25,115,0,,0.0,0,,
2024-09-25,116,1,Transient,106.0,4,2024-09-24,-1.0
2024-09-25,117,1,Transient,66.0,3,2024-09-24,71.0
2024-09-25,118,1,Corporate,99.0,3,2024-09-23,62.0
2024-09-25,119,1,Corporate,56.0,3,2024-09-23,25.0
2024-09-25,120,1,Offline TA/TO,95.0,5,2024-09-23,51.0
2024-09-25,121,0,,0.0,0,,
2024-09-25,122,1,Online TA,41.0,5,2024-09-22,56.0
2024-09-25,123,1,Retail,136.0,4,2024-09-23,5.0
2024-09-25,124,1,Offline TA/TO,52.0,5,2024-09-24,80.0
2024-09-25,125,1,Retail,121.0,4,2024-09-24,14.0
2024-09-25,126,1,Group,30.0,5,2024-09-21,37.0
2024-09-25,127,0,,0.0,0,,
2024-09-25,128,0,,0.0,0,,
2024-09-25,129,0,,0.0,0,,
2024-09-25,130,0,,0.0,0,,
2024-09-26,101,1,Retail,102.0,4,2024-09-26,2.0
2024-09-26,102,0,,0.0,0,,
2024-09-26,103,1,Online TA,87.0,4,2024-09-23,-3.0
2024-09-26,104,1,Corporate,112.0,3,2024-09-25,14.0
2024-09-26,105,1,Corporate,81.0,2,2024-09-26,38.0
2024-09-26,106,1,Online TA,150.0,3,2024-09-26,86.0
2024-09-26,107,1,Offline TA/TO,98.0,5,2024-09-25,69.0
2024-09-26,108,0,,0.0,0,,
2024-09-26,109,0,,0.0,0,,
2024-09-26,110,1,Online TA,113.0,4,2024-09-26,3.0
2024-09-26,111,1,Retail,125.0,4,2024-09-23,64.0
2024-09-26,112,1,Offline TA/TO,54.0,4,2024-09-24,45.0
2024-09-26,113,1,Retail,112.0,3,2024-09-26,83.0
2024-09-26,114,1,Online TA,80.0,2,2024-09-25,26.0
2024-09-26,115,0,,0.0,0,,
2024-09-26,116,1,Transient,106.0,4,2024-09-24,-2.0
2024-09-26,117,1,Transient,66.0,3,2024-09-24,70.0
2024-09-26,118,0,,0.0,0,,
2024-09-26,119,1,Offline TA/TO,120.0,2,2024-09-26,27.0
2024-09-26,120,1,Offline TA/TO,95.0,5,2024-09-23,50.0
2024-09-26,121,1,Group,56.0,5,2024-09-26,82.0
2024-09-26,122,1,Online TA,41.0,5,2024-09-22,55.0
2024-09-26,123,1,Retail,136.0,4,2024-09-23,4.0
2024-09-26,124,1,Offline TA/TO,52.0,5,2024-09-24,79.0
2024-09-26,125,1,Retail,121.0,4,2024-09-24,13.0
2024-09-26,126,0,,0.0,0,,
2024-09-26,127,0,,0.0,0,,
2024-09-26,128,0,,0.0,0,,
2024-09-26,129,0,,0.0,0,,
2024-09-26,130,0,,0.0,0,,
2024-09-27,101,1,Retail,102.0,4,2024-09-26,1.0
2024-09-27,102,0,,0.0,0,,
2024-09-27,103,0,,0.0,0,,
2024-09-27,104,1,Corporate,112.0,3,2024-09-25,13.0
2024-09-27,105,1,Corporate,81.0,2,2024-09-26,37.0
2024-09-27,106,1,Online TA,150.0,3,2024-09-26,85.0
2024-09-27,107,1,Offline TA/TO,98.0,5,2024-09-25,68.0
2024-09-27,108,1,Offline TA/TO,110.0,2,2024-09-27,72.0
2024-09-27,109,0,,0.0,0,,
2024-09-27,110,1,Online TA,113.0,4,2024-09-26,2.0
2024-09-27,111,1,Offline TA/TO,83.0,3,2024-09-27,55.0
2024-09-27,112,1,Offline TA/TO,54.0,4,2024-09-24,44.0
2024-09-27,113,1,Retail,112.0,3,2024-09-26,82.0
2024-09-27,114,0,,0.0,0,,
2024-09-27,115,0,,0.0,0,,
2024-09-27,116,1,Transient,106.0,4,2024-09-24,-3.0
2024-09-27,117,1,Online TA,152.0,3,2024-09-27,32.0
2024-09-27,118,1,Online TA,94.0,5,2024-09-27,16.0
2024-09-27,119,1,Offline TA/TO,120.0,2,2024-09-26,26.0
2024-09-27,120,1,Offline TA/TO,95.0,5,2024-09-23,49.0
2024-09-27,121,1,Group,56.0,5,2024-09-26,81.0
2024-09-27,122,1,Offline TA/TO,87.0,2,2024-09-27,22.0
2024-09-27,123,0,,0.0,0,,
2024-09-27,124,1,Offline TA/TO,52.0,5,2024-09-24,78.0
2024-09-27,125,1,Retail,121.0,4,2024-09-24,12.0
2024-09-27,126,0,,0.0,0,,
2024-09-27,127,1,Corporate,92.0,1,2024-09-27,24.0
2024-09-27,128,0,,0.0,0,,
2024-09-27,129,0,,0.0,0,,
2024-09-27,130,1,Group,146.0,5,2024-09-27,33.0
2024-09-28,101,1,Retail,102.0,4,2024-09-26,0.0
2024-09-28,102,1,Offline TA/TO,101.0,2,2024-09-28,26.0
2024-09-28,103,1,Offline TA/TO,35.0,4,2024-09-28,2.0
2024-09-28,104,0,,0.0,0,,
2024-09-28,105,1,Group,96.0,1,2024-09-28,50.0
2024-09-28,106,1,Online TA,150.0,3,2024-09-26,84.0
2024-09-28,107,1,Offline TA/TO,98.0,5,2024-09-25,67.0
2024-09-28,108,1,Offline TA/TO,110.0,2,2024-09-27,71.0
2024-09-28,109,1,Group,98.0,5,2024-09-28,37.0
2024-09-28,110,1,Online TA,113.0,4,2024-09-26,1.0
2024-09-28,111,1,Offline TA/TO,83.0,3,2024-09-27,54.0
2024-09-28,112,1,Online TA,135.0,5,2024-09-28,14.0
2024-09-28,113,1,Retail,112.0,3,2024-09-26,81.0
2024-09-28,114,0,,0.0,0,,
2024-09-28,115,1,Corporate,95.0,3,2024-09-28,84.0
2024-09-28,116,1,Transient,141.0,2,2024-09-28,79.0
2024-09-28,117,1,Online TA,152.0,3,2024-09-27,31.0
2024-09-28,118,1,Online TA,94.0,5,2024-09-27,15.0
2024-09-28,119,0,,0.0,0,,
2024-09-28,120,1,Corporate,66.0,2,2024-09-28,45.0
2024-09-28,121,1,Group,56.0,5,2024-09-26,80.0
2024-09-28,122,1,Offline TA/TO,87.0,2,2024-09-27,21.0
2024-09-28,123,1,Offline TA/TO,145.0,5,2024-09-28,2.0
2024-09-28,124,1,Offline TA/TO,52.0,5,2024-09-24,77.0
2024-09-28,125,1,Offline TA/TO,111.0,2,2024-09-28,9.0
2024-09-28,126,0,,0.0,0,,
2024-09-28,127,0,,0.0,0,,
2024-09-28,128,0,,0.0,0,,
2024-09-28,129,1,Online TA,112.0,5,2024-09-28,2.0
2024-09-28,130,1,Group,146.0,5,2024-09-27,32.0
2024-09-29,101,1,Retail,102.0,4,2024-09-26,-1.0
2024-09-29,102,1,Offline TA/TO,101.0,2,2024-09-28,25.0
2024-09-29,103,1,Offline TA/TO,35.0,4,2024-09-28,1.0
2024-09-29,104,0,,0.0,0,,
2024-09-29,105,1,Group,66.0,1,2024-09-29,11.0
2024-09-29,106,1,Group,141.0,2,2024-09-29,89.0
2024-09-29,107,1,Offline TA/TO,98.0,5,2024-09-25,66.0
2024-09-29,108,1,Offline TA/TO,77.0,2,2024-09-29,68.0
2024-09-29,109,1,Group,98.0,5,2024-09-28,36.0
2024-09-29,110,1,Online TA,113.0,4,2024-09-26,0.0
2024-09-29,111,1,Offline TA/TO,83.0,3,2024-09-27,53.0
2024-09-29,112,1,Online TA,135.0,5,2024-09-28,13.0
2024-09-29,113,1,Offline TA/TO,99.0,5,2024-09-29,58.0
2024-09-29,114,1,Offline TA/TO,81.0,5,2024-09-29,37.0
2024-09-29,115,1,Corporate,95.0,3,2024-09-28,83.0
2024-09-29,116,1,Transient,141.0,2,2024-09-28,78.0
2024-09-29,117,1,Online TA,152.0,3,2024-09-27,30.0
2024-09-29,118,1,Online TA,94.0,5,2024-09-27,14.0
2024-09-29,119,1,Transient,129.0,3,2024-09-29,28.0
2024-09-29,120,1,Corporate,66.0,2,2024-09-28,44.0
2024-09-29,121,1,Group,56.0,5,2024-09-26,79.0
2024-09-29,122,1,Retail,164.0,4,2024-09-29,36.0
2024-09-29,123,1,Offline TA/TO,145.0,5,2024-09-28,1.0
2024-09-29,124,1,Transient,86.0,4,2024-09-29,38.0
2024-09-29,125,1,Offline TA/TO,111.0,2,2024-09-28,8.0
2024-09-29,126,0,,0.0,0,,
2024-09-29,127,1,Corporate,124.0,3,2024-09-29,83.0
2024-09-29,128,1,Transient,110.0,2,2024-09-29,0.0
2024-09-29,129,1,Online TA,112.0,5,2024-09-28,1.0
2024-09-29,130,1,Group,146.0,5,2024-09-27,31.0
2024-09-30,101,1,Transient,116.0,2,2024-09-30,17.0
2024-09-30,102,1,Corporate,79.0,1,2024-09-30,62.0
2024-09-30,103,1,Offline TA/TO,35.0,4,2024-09-28,0.0
2024-09-30,104,1,Online TA,77.0,5,2024-09-30,55.0
2024-09-30,105,1,Corporate,104.0,5,2024-09-30,13.0
2024-09-30,106,1,Group,141.0,2,2024-09-29,88.0
2024-09-30,107,1,Corporate,90.0,5,2024-09-30,18.0
2024-09-30,108,1,Offline TA/TO,77.0,2,2024-09-29,67.0
2024-09-30,109,1,Group,98.0,5,2024-09-28,35.0
2024-09-30,110,0,,0.0,0,,
2024-09-30,111,1,Offline TA/TO,65.0,2,2024-09-30,79.0
2024-09-30,112,1,Online TA,135.0,5,2024-09-28,12.0
2024-09-30,113,1,Offline TA/TO,99.0,5,2024-09-29,57.0
2024-09-30,114,1,Offline TA/TO,81.0,5,2024-09-29,36.0
2024-09-30,115,1,Corporate,95.0,3,2024-09-28,82.0
2024-09-30,116,0,,0.0,0,,
2024-09-30,117,0,,0.0,0,,
2024-09-30,118,1,Online TA,94.0,5,2024-09-27,13.0
2024-09-30,119,1,Transient,129.0,3,2024-09-29,27.0
2024-09-30,120,0,,0.0,0,,
2024-09-30,121,1,Group,56.0,5,2024-09-26,78.0
2024-09-30,122,1,Retail,164.0,4,2024-09-29,35.0
2024-09-30,123,1,Offline TA/TO,145.0,5,2024-09-28,0.0
2024-09-30,124,1,Transient,86.0,4,2024-09-29,37.0
2024-09-30,125,1,Group,119.0,5,2024-09-30,17.0
2024-09-30,126,1,Corporate,117.0,2,2024-09-30,56.0
2024-09-30,127,1,Corporate,124.0,3,2024-09-29,82.0
2024-09-30,128,1,Transient,110.0,2,2024-09-29,-1.0
2024-09-30,129,1,Online TA,112.0,5,2024-09-28,0.0
2024-09-30,130,1,Group,146.0,5,2024-09-27,30.0
2024-10-01,101,1,Transient,116.0,2,2024-09-30,16.0
2024-10-01,102,1,Corporate,68.0,2,2024-10-01,47.0
2024-10-01,103,1,Offline TA/TO,35.0,4,2024-09-28,-1.0
2024-10-01,104,1,Online TA,77.0,5,2024-09-30,54.0
2024-10-01,105,1,Corporate,104.0,5,2024-09-30,12.0
2024-10-01,106,1,Corporate,128.0,2,2024-10-01,72.0
2024-10-01,107,1,Corporate,90.0,5,2024-09-30,17.0
2024-10-01,108,0,,0.0,0,,
2024-10-01,109,1,Group,98.0,5,2024-09-28,34.0
2024-10-01,110,0,,0.0,0,,
2024-10-01,111,1,Offline TA/TO,65.0,2,2024-09-30,78.0
2024-10-01,112,1,Online TA,135.0,5,2024-09-28,11.0
2024-10-01,113,1,Offline TA/TO,99.0,5,2024-09-29,56.0
2024-10-01,114,1,Offline TA/TO,81.0,5,2024-09-29,35.0
2024-10-01,115,0,,0.0,0,,
2024-10-01,116,1,Corporate,77.0,4,2024-10-01,80.0
2024-10-01,117,1,Corporate,70.0,5,2024-10-01,78.0
2024-10-01,118,1,Online TA,94.0,5,2024-09-27,12.0
2024-10-01,119,1,Transient,129.0,3,2024-09-29,26.0
2024-10-01,120,0,,0.0,0,,
2024-10-01,121,1,Corporate,54.0,2,2024-10-01,89.0
2024-10-01,122,1,Retail,164.0,4,2024-09-29,34.0
2024-10-01,123,1,Offline TA/TO,145.0,5,2024-09-28,-1.0
2024-10-01,124,1,Transient,86.0,4,2024-09-29,36.0
2024-10-01,125,1,Group,119.0,5,2024-09-30,16.0
2024-10-01,126,1,Corporate,117.0,2,2024-09-30,55.0
2024-10-01,127,1,Corporate,124.0,3,2024-09-29,81.0
2024-10-01,128,0,,0.0,0,,
2024-10-01,129,1,Online TA,112.0,5,2024-09-28,-1.0
2024-10-01,130,1,Group,146.0,5,2024-09-27,29.0
2024-10-02,101,0,,0.0,0,,
2024-10-02,102,1,Corporate,68.0,2,2024-10-01,46.0
2024-10-02,103,0,,0.0,0,,
2024-10-02,104,1,Online TA,77.0,5,2024-09-30,53.0
